item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_class,item_initial_quantity_inventory,max_fit
14010102001,可樂果奶焗香蔥口味220g,48.0,32.0,39.0,59904.0,3.58,12.0,4992.0,PCS,7.0,1.285714285714286,1.61687529336239,10.0,B,4,756
14010140001,科學麵小心點兒原味22g五連包,40.0,29.0,12.0,13920.0,1.86,12.0,1160.0,PCS,7.0,1.523809523809524,2.249867720979339,25.0,C,5,3600
14010142001,七小喜多包,61.0,39.0,29.0,68991.0,2.45,8.0,8623.9,PCS,7.0,77.61904761904762,40.9261239191744,7.0,B,145,180
14010145001,KAKA蚵仔酥-鹹蛋黃,55.0,37.0,24.0,48840.0,2.21,16.0,3052.5,PCS,7.0,2.952380952380953,2.710649193019829,10.0,B,8,2184
14010149001,KAKA醬燒蝦餅-炙烤原味,55.0,37.0,24.0,48840.0,2.12,16.0,3052.5,PCS,7.0,8.19047619047619,4.226334672254998,10.0,B,16,2184
14010150001,味王小王子麵-韓國泡菜口味,33.0,29.0,16.0,15312.0,2.59,6.0,2552.0,PCS,7.0,6.047619047619047,4.271723194171065,8.0,B,14,378
14010151001,KAKA醬燒小卷脆片-勁烤原味,55.0,37.0,24.0,48840.0,2.23,16.0,3052.5,PCS,7.0,3.238095238095238,3.389760491609428,21.0,B,9,2184
14010160001,可樂果古早味400G,54.0,43.0,36.0,83592.0,4.43,8.0,10449.0,PCS,7.0,1.095238095238095,1.609495632325913,24.0,C,4,140
14010161001,可樂果九層塔400G,54.0,43.0,36.0,83592.0,4.43,8.0,10449.0,PCS,7.0,1.714285714285714,1.874642823122772,18.0,B,5,140
14010170001,可樂果古早味量販包,60.0,45.0,32.0,86400.0,4.9,12.0,7200.0,PCS,7.0,24.57142857142857,20.79800814638611,8.0,B,59,560
14010173001,蝦味先-原味115g,44.0,26.0,23.0,26312.0,1.6,10.0,2631.2,PCS,7.0,13.71428571428571,7.517598400705222,30.0,A,32,968
14010178001,蝦味先-香辣口味115g,44.0,26.0,23.0,26312.0,1.6,10.0,2631.2,PCS,7.0,10.28571428571429,5.110213861893229,8.0,B,19,968
14010186001,KAKA魷魚捲片-義式披薩,55.0,37.0,24.0,48840.0,2.22,16.0,3052.5,PCS,7.0,3.190476190476191,3.203420790640024,16.0,B,9,2184
14010187001,KAKA魷魚捲片-台式鹽酥,55.0,37.0,24.0,48840.0,2.21,16.0,3052.5,PCS,7.0,9.142857142857142,5.082181758710665,9.0,B,18,2184
14010192001,卡辣姆久橫綱棒-勁辣唐辛子口味190G,40.0,32.0,32.0,40960.0,1.67,6.0,6826.7,PCS,7.0,1.047619047619048,0.9206622874969124,19.0,C,3,105
14010193001,蝦味先原味量販包,52.0,51.0,39.0,103428.0,5.3,15.0,6895.2,PCS,7.0,13.71428571428571,8.137216091163225,8.0,B,28,784
14010194001,大同玉米濃湯點心餅,35.0,32.0,25.0,28000.0,1.13,6.0,4666.7,PCS,7.0,3.190476190476191,3.736563228677492,10.0,B,10,160
14010195001,農心鮮蝦片,48.0,36.0,30.0,51840.0,2.4,20.0,2592.0,PCS,7.0,1.095238095238095,1.51343192462568,14.0,C,4,4160
14010198001,裕榮綜合包,52.0,51.0,39.0,103428.0,5.3,15.0,6895.2,PCS,7.0,5.190476190476191,5.353681421405719,8.0,B,14,784
14010199001,湖池屋橫綱棒-海苔口味190G,40.0,32.0,32.0,40960.0,1.65,6.0,6826.7,PCS,7.0,3.047619047619047,3.278356150209896,7.0,B,9,105
14010200001,湖池屋橫綱棒-海苔口味,48.0,28.0,22.0,29568.0,1.366,10.0,2956.8,PCS,7.0,1.80952380952381,1.661897939677633,9.0,B,5,900
14010208001,蝦味先組合包,52.0,51.0,39.0,103428.0,5.3,15.0,6895.2,PCS,7.0,3.190476190476191,2.619523766241636,10.0,B,8,784
14010211001,可樂果川霸麻辣口味220G,47.0,32.0,40.0,60160.0,3.6,12.0,5013.3,PCS,7.0,5.238095238095238,3.491486243775877,48.0,B,11,756
14010219001,燒番麥-原味115g,44.0,26.0,23.0,26312.0,1.5,10.0,2631.2,PCS,7.0,3.238095238095238,4.346317543677197,8.0,C,9,968
14010221001,卡滋卡哩卡哩-經典甜味95G,46.0,37.0,25.0,42550.0,1.87,12.0,3545.8,PCS,7.0,1.476190476190476,2.462093572938437,15.0,C,5,1053
14010224001,大同全家餐,42.0,35.0,20.0,29400.0,1.1,10.0,2940.0,PCS,7.0,0.8571428571428571,1.01418510567422,11.0,C,3,880
14010226001,大同螃蟹王,42.0,35.0,20.0,29400.0,1.1,10.0,2940.0,PCS,7.0,1.380952380952381,3.278356150209896,11.0,C,6,880
14010235001,卡滋卡哩卡哩-黑胡椒風味95G,46.0,37.0,25.0,42550.0,1.87,12.0,3545.8,PCS,7.0,0.6666666666666666,1.23827837473378,8.0,C,3,1053
14010247001,小王子麵-原味(減鹽),34.0,29.0,16.0,15776.0,2.58,6.0,2629.3,PCS,7.0,22.76190476190476,11.21563534493148,18.0,A,49,336
14010263001,華元真魷味-萬家香烤肉醬風味,48.0,38.0,35.0,63840.0,2.66,6.0,10640.0,PCS,7.0,0.1904761904761905,0.511766315719159,11.0,C,1,72
14010273001,可樂果年節組合歡樂包,60.0,43.0,44.0,113520.0,6.3,8.0,14190.0,PCS,7.0,0.2380952380952381,1.091089451179962,17.0,C,2,90
14010283001,韓國好麗友雞米花脆餅(起司炸雞),28.0,28.0,22.0,17248.0,1.68,16.0,1078.0,PCS,7.0,0.3333333333333333,0.7302967433402214,75.0,C,2,6664
14010284001,韓國好麗友雞米花脆餅(韓式炸雞),28.0,28.0,20.0,15680.0,1.67,16.0,980.0,PCS,7.0,0.6190476190476191,1.116968686946527,12.0,C,3,7616
14010285001,歐邁福麵包餅乾香蒜奶油口味,48.0,35.0,23.0,38640.0,3.75,10.0,3864.0,PCS,7.0,1.285714285714286,2.02837021134844,14.0,B,5,640
14010289001,可樂果喜馬拉雅山黑礦鹽口味220g,48.0,32.0,39.0,59904.0,3.63,12.0,4992.0,PCS,7.0,2.619047619047619,1.82964997953681,9.0,B,6,756
14010292001,麗滋烘烤脆片-酸奶洋蔥風味,38.0,29.0,19.0,20938.0,0.97,12.0,1744.8,PCS,7.0,3.571428571428572,6.43872214473826,33.0,B,15,2160
14010293001,麗滋烘烤脆片-經典原味,38.0,29.0,19.0,20938.0,0.94,12.0,1744.8,PCS,7.0,2.190476190476191,2.227533335756114,10.0,B,6,2160
14010897001,一口脆黑胡椒鬆餅,64.0,41.0,37.0,97088.0,5.0,12.0,8090.7,PCS,7.0,0.1428571428571428,0.3585685828003181,10.0,C,1,432
14010898001,一口脆海苔鬆餅,48.0,44.0,43.0,90816.0,4.934,12.0,7568.0,PCS,7.0,0.2380952380952381,0.4364357804719847,11.0,C,1,480
14010899001,一口脆可可鬆餅,64.0,41.0,37.0,97088.0,5.116,12.0,8090.7,PCS,7.0,0.0476190476190476,0.2182178902359924,10.0,C,1,432
14011003001,奇多隨口脆-家常起司,43.0,33.0,20.0,28380.0,2.32,6.0,4730.0,PCS,7.0,47.19047619047619,32.76372849298298,18.0,B,102,180
14011004001,多力多滋派對分享包黃金起司,52.0,33.0,32.0,54912.0,2.99,12.0,4576.0,PCS,7.0,3.380952380952381,2.923631140827968,8.0,B,9,770
14011005001,多力多滋美式辣雞翅玉米片,52.0,29.0,26.0,39208.0,2.36,12.0,3267.3,PCS,7.0,5.428571428571429,3.762597886719076,11.0,A,15,1188
14011006001,多力多滋黃金起司,51.0,28.0,27.0,38556.0,2.03,12.0,3213.0,PCS,7.0,12.14285714285714,6.506041148699524,30.0,B,23,1056
14011007001,卡迪那四重脆香辣口味92G,44.0,26.0,27.0,30888.0,1.56,12.0,2574.0,PCS,7.0,0.9047619047619048,1.374945886381057,8.0,C,3,1521
14011009001,奇多玉米棒-2倍濃起司,48.0,29.0,26.0,36192.0,2.21,12.0,3016.0,PCS,7.0,4.714285714285714,4.302822993603817,10.0,B,12,1296
14011010001,多力多滋超濃起司,52.0,29.0,27.0,40716.0,2.36,12.0,3393.0,PCS,7.0,8.80952380952381,4.621894066495332,9.0,A,20,1056
14011011001,好麗友烏龜玉米脆片(麻辣味),37.0,37.0,25.0,34225.0,1.59,12.0,2852.1,PCS,7.0,6.380952380952381,5.044563315849949,8.0,B,15,1296
14011014001,多力多滋派對分享包超濃起司,52.0,32.0,33.0,54912.0,2.83,12.0,4576.0,PCS,7.0,5.714285714285714,5.405024117826462,21.0,B,15,770
14011015001,奇多兩倍濃起司派對分享包,53.0,33.0,33.0,57717.0,2.9,12.0,4809.8,PCS,7.0,2.190476190476191,2.11232212550661,9.0,B,6,770
14011016001,卡迪那四重脆香辣口味142G,48.0,32.0,41.0,62976.0,3.75,12.0,5248.0,PCS,7.0,1.238095238095238,2.233937373893053,7.0,C,5,672
14011018001,愛力爆米花,56.0,45.0,20.0,50400.0,10.6,24.0,2100.0,PCS,7.0,0.3809523809523809,0.7400128699009549,14.0,C,2,8064
14011021001,卡迪那四重脆起司口味142G,47.0,29.0,38.0,51794.0,2.49,12.0,4316.2,PCS,7.0,1.333333333333333,2.726414006223804,15.0,B,6,864
14011022001,奇多家常起司玉米棒,38.0,29.0,26.0,28652.0,2.35,12.0,2387.7,PCS,7.0,0.3809523809523809,0.9734572654303052,12.0,C,2,1620
14011023001,卡迪那四重脆起司口味92G,44.0,26.0,27.0,30888.0,1.56,12.0,2574.0,PCS,7.0,2.523809523809524,3.092232973419817,9.0,B,8,1521
14011024001,多力多滋黃金起司迷你脆,43.0,32.0,21.0,28896.0,2.29,6.0,4816.0,PCS,7.0,15.28571428571429,12.74026238796854,11.0,B,37,150
14011027001,奇多家常起司派對分享包,52.0,32.0,33.0,54912.0,3.27,12.0,4576.0,PCS,7.0,2.857142857142857,3.424700195429,17.0,C,8,770
14011028001,奇多隨口脆- 雞汁,43.0,33.0,20.0,28380.0,2.256,6.0,4730.0,PCS,7.0,28.19047619047619,19.98654309183819,8.0,B,62,180
14011029001,多力多滋起士組合包,59.0,39.0,40.0,92040.0,4.4,12.0,7670.0,PCS,7.0,82.42857142857143,69.80083912717055,12.0,B,198,540
14011030001,多力多滋綜合組合包,59.0,39.0,40.0,92040.0,4.5,12.0,7670.0,PCS,7.0,20.80952380952381,43.80938146974807,8.0,B,93,540
14011031001,多力多滋超濃起司迷你脆,43.0,31.0,20.0,26660.0,2.4,6.0,4443.3,PCS,7.0,19.80952380952381,19.87867965338505,14.0,B,53,180
14011032001,神氣包--玉黍叔,51.0,31.0,26.0,41106.0,1.49,6.0,6851.0,PCS,7.0,32.76190476190476,19.37757663358543,11.0,B,65,100
14011033001,卡那四重脆烤玉米口味142G,47.0,29.0,38.0,51794.0,2.5,12.0,4316.2,PCS,7.0,1.19047619047619,2.694792155603983,22.0,C,5,864
14011034001,鴻津玉米濃湯捲,45.0,30.0,30.0,40500.0,2.8,10.0,4050.0,PCS,7.0,25.57142857142857,13.51507095272322,9.0,A,58,660
14011035001,張君雅小妹妹巧克力甜甜圈,44.0,26.0,19.0,21736.0,1.09,15.0,1449.1,PCS,7.0,1.285714285714286,4.088310863215481,17.0,C,7,4335
14011040001,華元玉黍叔玉米濃湯口味,50.0,31.0,37.0,57350.0,2.766,6.0,9558.3,PCS,7.0,0.2380952380952381,0.7003400534570263,12.0,C,2,72
14011041001,AirCorn空氣玉米脆餅-巧達起司,45.0,28.0,23.0,28980.0,1.2,10.0,2898.0,PCS,7.0,2.761904761904762,2.567192277659816,8.0,B,7,880
14011042001,AirCorn空氣玉米脆餅-經典海鹽,45.0,28.0,23.0,28980.0,1.2,10.0,2898.0,PCS,7.0,5.142857142857143,4.661391576404135,10.0,B,13,880
14011043001,ABC日本捲,51.0,36.0,18.0,33048.0,3.36,6.0,5508.0,PCS,7.0,1.761904761904762,1.94691453086061,9.0,B,5,150
14011044001,好麗友烏龜玉米脆片 (韓國烤麻糬風味),36.0,36.0,25.0,32400.0,1.55,12.0,2700.0,PCS,7.0,4.761904761904762,3.819748184170809,7.0,B,12,1440
14011045001,Tattoos玉米脆片-起司風味,45.0,31.0,17.0,23715.0,1.8,25.0,948.6,PCS,7.0,0.0952380952380952,0.3007926037591191,14.0,C,1,18792
14011046001,Tattoos 玉米脆片-披薩風味,45.0,21.0,17.0,16065.0,1.8,25.0,642.6,PCS,7.0,0.0952380952380952,0.3007926037591191,7.0,C,1,27405
14011051001,好麗友烏龜玉米脆片,36.0,36.0,25.0,32400.0,1.51,12.0,2700.0,PCS,7.0,6.809523809523809,7.593543623493892,12.0,B,20,1440
14011052001,乖乖-椰子,50.0,39.0,29.0,56550.0,2.45,24.0,2356.3,PCS,7.0,150.0952380952381,164.280828084687,7.0,B,421,6912
14011053001,乖乖-五香,50.0,40.0,27.0,54000.0,2.81,24.0,2250.0,PCS,7.0,137.9047619047619,81.28585655690955,8.0,B,272,6936
14011059001,奇多玉米濃湯口味隨口脆,43.0,33.0,20.0,28380.0,2.32,6.0,4730.0,PCS,7.0,21.95238095238095,15.97021036328636,16.0,B,49,180
14011063001,奇多-家常起司,34.0,25.0,21.0,17850.0,1.07,12.0,1487.5,PCS,7.0,0.5238095238095238,0.8135752957807666,13.0,C,2,2618
14011065001,多力多滋爆蒜鮮蝦,49.0,29.0,25.0,35525.0,2.2,12.0,2960.4,PCS,7.0,1.428571428571429,2.675283696571797,16.0,C,5,1296
14011074001,波卡話匣子飄香雞汁,49.0,30.0,26.0,38220.0,2.56,12.0,3185.0,PCS,7.0,9.0,5.138093031466052,8.0,B,18,1296
14011078001,波卡話匣子-勁爆香辣,50.0,29.0,25.0,36250.0,2.3,12.0,3020.8,PCS,7.0,6.523809523809524,4.749937342945143,11.0,B,15,1296
14011095001,奇多隨口脆-海苔,43.0,33.0,20.0,28380.0,2.79,6.0,4730.0,PCS,7.0,15.71428571428571,11.41990743019775,8.0,B,35,180
14011929001,多力多滋美式辣起士,50.0,29.0,26.0,37700.0,2.1,12.0,3141.7,PCS,7.0,5.238095238095238,3.700064349504774,7.0,B,12,1296
14012002001,Snyders蝴蝶餅-乾酪起司,44.0,29.0,20.0,25520.0,3.34,10.0,2552.0,PCS,7.0,0.5714285714285714,0.8106434833777776,8.0,C,2,1100
14012011001,Snyders蝴蝶餅-乾酪起司,44.0,29.0,20.0,25520.0,3.34,10.0,2552.0,PCS,7.0,0.5714285714285714,0.8106434833777776,8.0,C,2,2535
14012010001,農心洋蔥圈(原味),54.0,40.0,29.0,62640.0,2.6,20.0,3132.0,PCS,7.0,8.19047619047619,6.145071583139188,8.0,B,19,3510
14012025001,Snyders蝴蝶餅-蜂蜜芥末,48.0,33.0,22.0,34848.0,5.31,15.0,2323.2,PCS,7.0,0.9047619047619048,1.261140828962487,9.0,C,3,3360
14012012001,Snyders蝴蝶餅-蜂蜜芥末,48.0,33.0,22.0,34848.0,5.31,15.0,2323.2,PCS,7.0,0.9047619047619048,1.261140828962487,9.0,C,3,2535
14012019001,好麗友好多魚餅乾(海苔口味),35.0,41.0,30.0,43050.0,3.5,18.0,2391.7,PCS,7.0,11.38095238095238,7.358506577262744,12.0,B,24,3465
14012025001,Snyders蝴蝶餅-蜂蜜芥末,39.0,14.0,15.0,8190.0,1.55,10.0,819.0,PCS,7.0,0.9047619047619048,1.300183137283433,12.0,C,3,3360
14012012001,Snyders蝴蝶餅-蜂蜜芥末,39.0,14.0,15.0,8190.0,1.55,10.0,819.0,PCS,7.0,0.9047619047619048,1.300183137283433,12.0,C,3,2535
14012103001,農心辣味洋蔥圈,55.0,41.0,29.0,65395.0,2.5,20.0,3269.8,PCS,7.0,1.238095238095238,1.338086764928265,10.0,B,4,3276
14013001001,卡滋爆米花-特濃巧克力,52.0,29.0,30.0,45240.0,2.0,12.0,3770.0,PCS,7.0,2.428571428571428,2.11119465164699,11.0,B,6,1056
14013002001,卡滋爆米花-焦糖,52.0,30.0,30.0,46800.0,2.0,12.0,3900.0,PCS,7.0,3.095238095238095,2.467889015024012,21.0,B,8,1056
14013004001,卡滋爆米花-綜合包,62.0,34.0,43.0,90644.0,1.35,12.0,7553.7,PCS,7.0,7.380952380952381,6.771086991585549,24.0,B,19,504
14013006001,卡滋爆米花-美式焦糖牛奶,52.0,30.0,28.0,43680.0,2.2,12.0,3640.0,PCS,7.0,0.2857142857142857,0.7171371656006361,10.0,C,2,1056
14013007001,卡滋爆米花-巧達起司,52.0,30.0,28.0,43680.0,2.2,12.0,3640.0,PCS,7.0,1.0,1.341640786499874,10.0,B,4,1056
14013014001,JOLLY TIME 微波爆米花-奶油味,37.0,34.0,13.0,16354.0,4.93,12.0,1362.8,PCS,7.0,2.619047619047619,3.748015347836645,12.0,C,8,2880
14013015001,JOLLY TIME 微波爆米花-甜鹹味,37.0,34.0,13.0,16354.0,4.93,12.0,1362.8,PCS,7.0,0.2857142857142857,0.6436503043467892,9.0,C,2,2880
14013022001,家樂福焦糖玫瑰鹽爆米花,52.0,30.0,27.0,42120.0,1.84,12.0,3510.0,PCS,7.0,1.142857142857143,1.558387444947959,12.0,B,4,1056
14013963001,家樂福美式焦糖爆米花,52.0,30.0,27.0,42120.0,1.8,12.0,3510.0,PCS,7.0,0.2380952380952381,0.7003400534570262,9.0,C,2,1056
14013964001,家樂福巧達起司爆米花,52.0,30.0,27.0,42120.0,1.8,12.0,3510.0,PCS,7.0,0.4761904761904762,1.077916862241593,8.0,C,2,1056
14014005001,奇多綜合起司組合包,59.0,39.0,33.0,75933.0,4.64,12.0,6327.8,PCS,7.0,56.28571428571428,40.75799658612142,11.0,B,124,630
14014006001,華元大吉利超值包,60.0,41.0,29.0,71340.0,2.55,6.0,11890.0,PCS,7.0,117.3333333333333,53.18959798055756,11.0,A,242,80
14014007001,乖乖5入好運綜合包,62.0,48.0,24.0,71424.0,2.76,6.0,11904.0,PCS,7.0,11.19047619047619,12.30698601453275,9.0,B,32,60
14014011001,上好佳歡樂小點心-原味薯條,44.0,30.0,39.0,51480.0,2.3,12.0,4290.0,PCS,7.0,9.61904761904762,9.646119377636742,18.0,B,26,936
14014013001,上好佳歡樂小點心-迷你蝦片,44.0,30.0,39.0,51480.0,2.3,12.0,4290.0,PCS,7.0,3.619047619047619,6.461239745406377,8.0,C,12,936
14014014001,百事享樂包,61.0,40.0,40.0,97600.0,3.4,10.0,9760.0,PCS,7.0,107.1904761904762,50.81891286481741,7.0,B,191,280
14014015001,可樂果原味量販包,60.0,40.0,35.0,84000.0,4.92,12.0,7000.0,PCS,7.0,80.61904761904762,42.29358839171274,7.0,A,180,540
14014018001,上好佳歡樂小點心- 洋蔥圈,43.0,30.0,39.0,50310.0,2.15,12.0,4192.5,PCS,7.0,13.28571428571429,7.759786447724299,7.0,B,27,936
14014020001,上好佳歡樂小點心--原味蝦條,44.0,30.0,39.0,51480.0,2.3,12.0,4290.0,PCS,7.0,14.66666666666667,16.73419652488082,7.0,B,43,936
14014026001,上好佳蔬菜點心棒,48.0,31.0,39.0,58032.0,2.26,12.0,4836.0,PCS,7.0,4.142857142857143,7.164396096571672,11.0,B,16,756
14014031001,百事綜合歡樂包,59.0,40.0,40.0,94400.0,4.52,8.0,11800.0,PCS,7.0,20.80952380952381,25.80817515365828,26.0,B,64,144
14020006001,樂事美國經典原味好康夾鏈包,59.0,36.0,21.0,44604.0,2.55,6.0,7434.0,PCS,7.0,10.09523809523809,5.204851216939462,15.0,B,19,125
14020008001,滿天星原味40g,41.0,22.0,26.0,23452.0,0.97,12.0,1954.3,PCS,7.0,7.095238095238095,5.068577333974119,14.0,A,19,1820
14020009001,滿天星原味90g,46.0,27.0,28.0,34776.0,1.65,12.0,2898.0,PCS,7.0,4.571428571428571,3.399579805967623,8.0,B,11,1248
14020013001,湖池屋海苔鹽洋芋條,37.0,25.0,23.0,21275.0,1.39,12.0,1772.9,PCS,7.0,7.380952380952381,7.546364624613567,7.0,B,20,2240
14020014001,湖池屋平切洋芋片-海苔口味,48.0,28.0,23.0,30912.0,1.19,10.0,3091.2,PCS,7.0,7.714285714285714,6.435393205879942,19.0,B,19,800
14020015001,Lay s 樂事美國經典原味,52.0,29.0,26.0,39208.0,1.73,12.0,3267.3,PCS,7.0,13.28571428571429,7.457498623150105,11.0,A,31,1188
14020019001,湖池屋平切洋芋片-海苔口味150G,43.0,31.0,26.0,34658.0,1.34,6.0,5776.3,PCS,7.0,1.619047619047619,1.687488977036309,21.0,B,5,120
14020022001,卡迪那全天然芋頭片原味80G,42.0,25.0,27.0,28350.0,1.1,12.0,2362.5,PCS,7.0,9.571428571428571,6.823279479630221,8.0,A,26,1638
14020026001,卡迪那95度C 北海道薯條-鹽味,42.0,22.0,13.0,12012.0,2.11,12.0,1001.0,PCS,7.0,81.80952380952381,45.07506965898006,16.0,B,156,4032
14020030001,樂事派對分享包美國經典原味,57.0,32.0,31.0,56544.0,2.65,12.0,4712.0,PCS,7.0,2.714285714285714,2.411283001699658,7.0,B,7,770
14020031001,樂事原味家庭號,44.0,36.0,24.0,38016.0,4.5,12.0,3168.0,PCS,7.0,16.90476190476191,9.321506111700844,10.0,B,33,1300
14020053001,品客原味洋芋片,30.0,30.0,23.0,20700.0,2.87,16.0,1293.8,PCS,7.0,42.66666666666666,15.18332418587357,15.0,A,78,5408
14020926001,滿天星原味量販包,62.0,45.0,36.0,100440.0,3.49,12.0,8370.0,PCS,7.0,29.61904761904762,13.8653387642574,25.0,A,62,432
14020935001,卡迪那洋芋片鹽味310G,50.0,39.0,35.0,68250.0,3.87,8.0,8531.3,PCS,7.0,1.238095238095238,1.261140828962487,8.0,B,4,192
14020937001,薯片先生(原味),37.0,22.0,25.0,20350.0,2.68,14.0,1453.6,PCS,7.0,1.666666666666667,1.770122406313567,9.0,B,5,3456
14020949001,華元波的多洋芋片布列塔尼鹽口味,49.0,30.0,36.0,52920.0,2.42,6.0,8820.0,PCS,7.0,1.047619047619048,1.909874092085404,9.0,C,4,120
14020951001,SIMPLY GOOD 樂事海鹽味洋芋片,43.0,28.0,26.0,31304.0,1.44,12.0,2608.7,PCS,7.0,9.80952380952381,6.161323296330487,8.0,A,25,1404
14020956001,卡滋格子脆-鹽之花風味,50.0,46.0,38.0,87400.0,3.72,8.0,10925.0,PCS,7.0,1.19047619047619,1.88730091980711,15.0,C,4,160
14020960001,華元波的多洋芋片-鹽之花風味,49.0,30.0,37.0,54390.0,2.4,6.0,9065.0,PCS,7.0,2.190476190476191,2.337071834990264,10.0,B,7,96
14023115001,華元波的多洋芋片-鹽之花風味,49.0,30.0,37.0,54390.0,2.4,6.0,9065.0,PCS,7.0,2.190476190476191,2.337071834990264,10.0,B,7,168
14020961001,卡迪那全天然洋芋片鹽味175G,48.0,32.0,41.0,62976.0,3.89,12.0,5248.0,PCS,7.0,1.80952380952381,1.833549770773829,8.0,B,5,672
14020976001,樂事SIMPLY GOOD海鹽口味夾鏈包,60.0,38.0,22.0,50160.0,4.22,6.0,8360.0,PCS,7.0,3.238095238095238,2.211442106516965,24.0,B,7,100
14020977001,韓國好麗友預感香烤洋芋片(原味),30.0,24.0,23.0,16560.0,2.25,20.0,828.0,PCS,7.0,1.952380952380952,2.616795568556903,33.0,C,6,14025
14020978001,乾脆點洋芋片-原味,37.0,20.0,22.0,16280.0,2.48,14.0,1162.9,PCS,7.0,0.0476190476190476,0.2182178902359923,39.0,C,1,4446
14021005001,品客洋蔥口味洋芋片,30.0,30.0,23.0,20700.0,2.87,16.0,1293.8,PCS,7.0,15.09523809523809,8.682768924166773,12.0,B,30,5408
14021006001,卡迪那德州薯條茄汁,47.0,27.0,28.0,35532.0,1.71,12.0,2961.0,PCS,7.0,4.476190476190476,3.295740396618757,8.0,B,10,1152
14021010001,卡迪那95度C 北海道薯條-海苔,42.0,32.0,13.0,17472.0,2.1,12.0,1456.0,PCS,7.0,46.19047619047619,19.20838110726421,8.0,B,78,2772
14021015001,樂事九州岩燒海苔,51.0,29.0,26.0,38454.0,2.1,12.0,3204.5,PCS,7.0,1.761904761904762,3.031579817599429,9.0,C,6,1188
14021017001,卡迪那德州薯條量販包,61.0,47.0,38.0,108946.0,3.93,12.0,9078.8,PCS,7.0,38.95238095238095,18.62921412855676,12.0,A,83,378
14021035001,樂事海苔壽司分享包洋芋片,31.0,19.0,26.0,15314.0,2.0,15.0,1020.9,PCS,7.0,4.047619047619047,5.210337709555787,7.0,B,13,6120
14021036001,樂事派對分享包九州岩燒海苔,57.0,32.0,31.0,56544.0,2.71,12.0,4712.0,PCS,7.0,2.190476190476191,2.088517359732679,30.0,B,6,770
14021054001,樂事九州岩燒海苔好康夾鏈包,59.0,36.0,21.0,44604.0,2.57,6.0,7434.0,PCS,7.0,6.666666666666667,3.890158522905376,12.0,B,14,125
14021055001,樂事青檸享清新,51.0,29.0,26.0,38454.0,2.1,12.0,3204.5,PCS,7.0,3.523809523809524,3.156248526638034,29.0,B,9,1188
14021068001,品客洋芋片(原味),29.0,15.0,13.0,5655.0,0.83,8.0,706.9,PCS,7.0,0.5238095238095238,1.833549770773829,28.0,C,3,2496
14021088001,卡迪那全天然地瓜片原味,40.0,26.0,33.0,34320.0,1.556,12.0,2860.0,PCS,7.0,5.857142857142857,4.871198151232552,60.0,B,14,1350
14021104001,SIMPLY GOOD樂事佐賀御燒海苔,44.0,27.0,26.0,30888.0,1.45,12.0,2574.0,PCS,7.0,0.0952380952380952,0.3007926037591191,54.0,C,1,1521
14021109001,韓國好麗友預感香烤洋芋片(洋蔥),30.0,24.0,23.0,16560.0,2.25,20.0,828.0,PCS,7.0,1.857142857142857,1.525965736368752,54.0,B,5,14025
14022001001,樂事波樂香酥雞腿洋芋片,52.0,29.0,26.0,39208.0,2.36,12.0,3267.3,PCS,7.0,1.666666666666667,1.957890020745122,13.0,B,5,1188
14022002001,樂事大波浪椒香嫩雞,51.0,29.0,26.0,38454.0,1.75,12.0,3204.5,PCS,7.0,5.523809523809524,4.094130525753272,11.0,B,13,1188
14022003001,樂事波樂香烤肋排洋芋片,50.0,29.0,26.0,37700.0,1.96,12.0,3141.7,PCS,7.0,6.714285714285714,6.893060692775432,12.0,B,19,1296
14022012001,波樂香烤肋排好康夾鏈包,59.0,36.0,21.0,44604.0,2.4,6.0,7434.0,PCS,7.0,2.619047619047619,2.290768222151479,18.0,B,7,125
14022019001,華元蚵仔煎洋芋片,57.0,28.0,25.0,39900.0,1.66,10.0,3990.0,PCS,7.0,25.47619047619047,10.85181573571468,9.0,A,51,640
14022020001,卡迪那牛排,43.0,28.0,30.0,36120.0,1.4,12.0,3010.0,PCS,7.0,1.857142857142857,1.492840054584358,14.0,B,5,1248
14022027001,樂事雞汁分享包芋片,31.0,19.0,26.0,15314.0,2.0,15.0,1020.9,PCS,7.0,2.761904761904762,4.011293580688926,7.0,B,10,6120
14022029001,波的多洋芋片派對包-蚵仔煎,41.0,30.0,27.0,33210.0,1.71,6.0,5535.0,PCS,7.0,6.095238095238095,4.048515306933666,9.0,B,13,168
14022032001,波的多洋芋片(蚵仔煎口味),49.0,32.0,31.0,48608.0,2.49,6.0,8101.3,PCS,7.0,16.0,7.4766302570075,14.0,B,29,90
14022033001,波的多洋芋片(蚵仔煎辣味口味),31.0,49.0,32.0,48608.0,2.65,6.0,8101.3,PCS,7.0,2.0,1.183215956619923,8.0,B,4,90
14022041001,樂事大波浪椒香嫩雞好康夾鏈包,59.0,36.0,21.0,44604.0,2.25,6.0,7434.0,PCS,7.0,2.190476190476191,1.96517295979381,11.0,B,6,125
14022059001,波的多洋芋片椒香雞汁口味,49.0,39.0,36.0,68796.0,2.92,6.0,11466.0,PCS,7.0,0.7619047619047619,1.04425867986634,9.0,C,3,72
