item_id,item_code,item_class,item_order_frequency,item_initial_quantity_inventory,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_weight,item_unit,item_pod_inventory_level,item_warehouse_inventory_level
2704,12010123001,C,19.0,2,30.0,21.0,21.0,13230.0,5.9,12.0,1102.5,0.492,PCS,1,1
2705,12010023001,C,19.0,3,27.0,22.0,31.0,18414.0,10.14,72.0,255.8,0.141,PCS,1,1
2706,12010023002,C,19.0,3,27.0,22.0,31.0,18414.0,10.14,72.0,255.8,0.141,PCS,1,1
2707,12010040001,C,19.0,3,38.0,30.0,23.0,26220.0,15.0,24.0,1092.5,0.625,PCS,1,1
2708,12010035001,C,19.0,2,40.0,17.0,16.0,10880.0,5.06,14.0,777.1,0.361,PCS,1,1
2709,12010034001,C,19.0,2,15.0,11.0,13.0,2145.0,1.64,8.0,268.1,0.205,PCS,1,1
2710,12010026001,C,19.0,3,35.0,23.0,27.0,21735.0,6.5,18.0,1207.5,0.361,PCS,1,1
2711,12010025001,C,19.0,1,40.0,17.0,16.0,10880.0,5.06,14.0,777.1,0.361,PCS,1,1
2712,12011045001,C,18.0,1,38.0,22.0,25.0,20900.0,,,,,,1,1
2713,12011092001,C,18.0,1,33.0,22.0,25.0,18150.0,,,,,,1,1
2714,12011044001,C,18.0,2,42.0,23.0,25.0,24150.0,,,,,,1,1
2715,12011037001,C,18.0,2,38.0,22.0,25.0,20900.0,,,,,,1,1
2716,12011084001,C,18.0,3,47.0,22.0,27.0,27918.0,14.012,12.0,2326.5,1.168,PCS,1,1
2717,12010228001,C,18.0,2,35.0,30.0,24.0,25200.0,,,,,,1,1
2718,12011100001,C,18.0,2,39.0,26.0,27.0,27378.0,9.24,12.0,2281.5,0.77,PCS,1,1
2719,12011097001,C,18.0,1,30.0,23.0,25.0,17250.0,7.98,12.0,1437.5,0.665,PCS,1,1
2720,12011094001,C,18.0,2,46.0,23.0,26.0,27508.0,13.75,12.0,2292.3,1.146,PCS,1,1
2721,12010227001,C,18.0,2,35.0,30.0,24.0,25200.0,,,,,,1,1
2722,12011088001,C,18.0,1,32.0,23.0,22.0,16192.0,6.5,9.0,1799.1,0.722,PCS,1,1
2723,12011079001,C,18.0,1,40.0,19.0,24.0,18240.0,7.068,16.0,1140.0,0.442,PCS,1,1
2724,12010209001,C,18.0,4,44.0,19.0,21.0,17556.0,7.0,12.0,1463.0,0.583,PCS,1,1
2725,12011003001,C,18.0,7,40.0,21.0,24.0,20160.0,10.8,12.0,1680.0,0.9,PCS,1,1
2726,12010999001,C,18.0,1,40.0,17.0,16.0,10880.0,5.1,14.0,777.1,0.364,PCS,1,1
2727,12010897001,C,18.0,3,25.0,14.0,9.0,3150.0,2.3,12.0,262.5,0.192,PCS,1,1
2728,12011069001,C,18.0,3,38.0,22.0,24.0,20064.0,10.1,12.0,1672.0,0.842,PCS,1,1
2729,12010249001,C,18.0,2,24.0,14.0,18.0,6048.0,1.55,30.0,201.6,0.052,PCS,1,1
2730,12010243001,C,18.0,1,39.0,31.0,24.0,29016.0,15.78,24.0,1209.0,0.658,PCS,1,1
2731,12010229001,C,18.0,1,34.0,20.0,21.0,14280.0,8.43,20.0,714.0,0.422,PCS,1,1
2732,12010221001,C,18.0,1,21.0,15.0,11.0,3465.0,3.1,12.0,288.8,0.258,PCS,1,1
2733,12010213001,C,18.0,2,39.0,31.0,24.0,29016.0,15.78,24.0,1209.0,0.658,PCS,1,1
2734,12010206001,C,18.0,1,39.0,20.0,20.0,15600.0,5.36,12.0,1300.0,0.447,PCS,1,1
2735,12011006001,C,18.0,1,25.0,18.0,23.0,10350.0,4.36,6.0,1725.0,0.727,PCS,1,1
2736,12010201001,C,18.0,2,40.0,17.0,20.0,13600.0,10.3,12.0,1133.3,0.858,PCS,1,1
2737,12010200001,C,18.0,3,35.0,21.0,13.0,9555.0,5.43,12.0,796.3,0.452,PCS,1,1
2738,12010196001,C,18.0,1,28.0,22.0,18.0,11088.0,5.0,12.0,924.0,0.417,PCS,1,1
2739,12010194001,C,18.0,1,21.0,15.0,11.0,3465.0,3.1,12.0,288.8,0.258,PCS,1,1
2740,12010193001,C,18.0,2,39.0,34.0,17.0,22542.0,7.11,20.0,1127.1,0.356,PCS,1,1
2741,12010192001,C,18.0,4,30.0,20.0,16.0,9600.0,3.5,12.0,800.0,0.292,PCS,1,1
2742,12010180001,C,18.0,1,23.0,16.0,21.0,7728.0,3.85,12.0,644.0,0.321,PCS,1,1
2743,12010178001,C,18.0,1,32.0,25.0,25.0,20000.0,4.97,12.0,1666.7,0.414,PCS,1,1
2744,12010176001,C,18.0,1,38.0,14.0,11.0,5852.0,2.79,8.0,731.5,0.349,PCS,1,1
2745,12011005001,C,18.0,4,39.0,26.0,26.0,26364.0,9.394,12.0,2197.0,0.783,PCS,1,1
2746,12010261001,C,18.0,2,24.0,14.0,15.0,5040.0,1.55,15.0,336.0,0.103,PCS,1,1
2747,12011007001,C,18.0,1,23.0,21.0,28.0,13524.0,7.03,6.0,2254.0,1.172,PCS,1,1
2748,12011034001,C,18.0,2,47.0,22.0,26.0,26884.0,14.2,12.0,2240.3,1.183,PCS,1,1
2749,12011063001,C,18.0,2,47.0,28.0,21.0,27636.0,13.83,12.0,2303.0,1.152,PCS,1,1
2750,12011062001,C,18.0,2,42.0,23.0,25.0,24150.0,10.892,12.0,2012.5,0.908,PCS,1,1
2751,12011061001,C,18.0,1,48.0,24.0,26.0,29952.0,13.9,12.0,2496.0,1.158,PCS,1,1
2752,12011060001,C,18.0,2,38.0,29.0,27.0,29754.0,14.25,12.0,2479.5,1.188,PCS,1,1
2753,12011009001,C,18.0,3,24.0,16.0,18.0,6912.0,3.18,12.0,576.0,0.265,PCS,1,1
2754,12011056001,C,18.0,6,33.0,29.0,27.0,25839.0,13.2,12.0,2153.3,1.1,PCS,1,1
2755,12011042001,C,18.0,2,23.0,21.0,28.0,13524.0,7.03,6.0,2254.0,1.172,PCS,1,1
2756,12011039001,C,18.0,1,34.0,26.0,26.0,22984.0,8.73,12.0,1915.3,0.728,PCS,1,1
2757,12011038001,C,18.0,1,20.0,18.0,25.0,9000.0,4.12,6.0,1500.0,0.687,PCS,1,1
2758,12011057001,C,18.0,1,40.0,19.0,24.0,18240.0,7.074,16.0,1140.0,0.442,PCS,1,1
2759,12011032001,C,18.0,1,40.0,19.0,24.0,18240.0,7.084,16.0,1140.0,0.443,PCS,1,1
2760,12011024001,C,18.0,1,30.0,20.0,23.0,13800.0,6.91,9.0,1533.3,0.768,PCS,1,1
2761,12011022001,C,18.0,5,35.0,29.0,23.0,23345.0,14.47,12.0,1945.4,1.206,PCS,1,1
2762,12011019001,C,18.0,1,34.0,26.0,26.0,22984.0,8.73,12.0,1915.3,0.728,PCS,1,1
2763,12011018001,C,18.0,2,21.0,18.0,26.0,9828.0,4.21,6.0,1638.0,0.702,PCS,1,1
2764,12011014001,C,18.0,2,35.0,28.0,25.0,24500.0,8.2,12.0,2041.7,0.683,PCS,1,1
2765,12011011001,C,18.0,4,37.0,21.0,25.0,19425.0,9.17,12.0,1618.8,0.764,PCS,1,1
2766,12011025001,C,18.0,3,29.0,19.0,23.0,12673.0,6.95,9.0,1408.1,0.772,PCS,1,1
2767,12011241002,C,17.0,1,38.0,22.0,28.0,23408.0,12.3,12.0,1950.7,1.025,PCS,1,1
2768,12011231001,C,17.0,1,39.0,23.0,23.0,20631.0,7.69,16.0,1289.4,0.481,PCS,1,1
2769,12011233001,C,17.0,1,35.0,28.0,25.0,24500.0,8.2,12.0,2041.7,0.683,PCS,1,1
2770,12011235001,C,17.0,3,38.0,21.0,28.0,22344.0,9.19,12.0,1862.0,0.766,PCS,1,1
2771,12011239001,C,17.0,2,31.0,23.0,22.0,15686.0,7.66,12.0,1307.2,0.638,PCS,1,1
2772,12011240001,C,17.0,1,28.0,15.0,26.0,10920.0,5.1,6.0,1820.0,0.85,PCS,1,1
2773,12011257001,C,17.0,4,39.0,26.0,28.0,28392.0,10.8,12.0,2366.0,0.9,PCS,1,1
2774,12011247001,C,17.0,1,32.0,24.0,26.0,19968.0,10.394,12.0,1664.0,0.866,PCS,1,1
2775,12011249001,C,17.0,1,41.0,25.0,25.0,25625.0,11.08,12.0,2135.4,0.923,PCS,1,1
2776,12011251001,C,17.0,2,40.0,26.0,26.0,27040.0,14.32,12.0,2253.3,1.193,PCS,1,1
2777,12011226001,C,17.0,2,48.0,22.0,27.0,28512.0,14.08,12.0,2376.0,1.173,PCS,1,1
2778,12011146001,C,17.0,4,28.0,22.0,25.0,15400.0,,,,,,1,1
2779,12011154001,C,17.0,1,37.0,21.0,28.0,21756.0,,,,,,1,1
2780,12011230001,C,17.0,2,42.0,22.0,23.0,21252.0,16.58,12.0,1771.0,1.382,PCS,1,1
2781,12011133001,C,17.0,2,38.0,23.0,27.0,23598.0,10.97,12.0,1966.5,0.914,PCS,1,1
2782,12011221001,C,17.0,2,42.0,23.0,25.0,24150.0,12.1,12.0,2012.5,1.008,PCS,1,1
2783,12011175001,C,17.0,1,23.0,16.0,20.0,7360.0,3.4,6.0,1226.7,0.567,PCS,1,1
2784,12011153001,C,17.0,2,37.0,21.0,28.0,21756.0,9.2,12.0,1813.0,0.767,PCS,1,1
2785,12011156001,C,17.0,1,42.0,23.0,25.0,24150.0,12.1,12.0,2012.5,1.008,PCS,1,1
2786,12011158002,C,17.0,2,41.0,27.0,27.0,29889.0,16.34,12.0,2490.8,1.362,PCS,1,1
2787,12011161001,C,17.0,1,31.0,23.0,22.0,15686.0,7.65,12.0,1307.2,0.638,PCS,1,1
2788,12011163001,C,17.0,5,34.0,29.0,23.0,22678.0,14.66,12.0,1889.8,1.222,PCS,1,1
2789,12011165001,C,17.0,3,41.0,26.0,27.0,28782.0,13.15,12.0,2398.5,1.096,PCS,1,1
2790,12011166001,C,17.0,3,41.0,26.0,27.0,28782.0,13.11,12.0,2398.5,1.092,PCS,1,1
2791,12011174001,C,17.0,1,32.0,22.0,22.0,15488.0,7.95,12.0,1290.7,0.662,PCS,1,1
2792,12011176001,C,17.0,3,45.0,23.0,27.0,27945.0,13.87,12.0,2328.8,1.156,PCS,1,1
2793,12011216001,C,17.0,2,29.0,27.0,24.0,18792.0,10.85,12.0,1566.0,0.904,PCS,1,1
2794,12011177001,C,17.0,1,46.0,23.0,26.0,27508.0,14.0,12.0,2292.3,1.167,PCS,1,1
2795,12011178001,C,17.0,1,42.0,22.0,23.0,21252.0,9.856,12.0,1771.0,0.821,PCS,1,1
2796,12011179001,C,17.0,1,38.0,22.0,30.0,25080.0,16.818,4.0,6270.0,4.204,PCS,1,1
2797,12011182001,C,17.0,2,36.0,19.0,19.0,12996.0,7.31,12.0,1083.0,0.609,PCS,1,1
2798,12011184001,C,17.0,3,47.0,22.0,26.0,26884.0,13.8,12.0,2240.3,1.15,PCS,1,1
2799,12011186001,C,17.0,1,38.0,23.0,27.0,23598.0,11.82,12.0,1966.5,0.985,PCS,1,1
2800,12011188001,C,17.0,1,31.0,23.0,22.0,15686.0,7.65,12.0,1307.2,0.638,PCS,1,1
2801,12011191001,C,17.0,1,28.0,15.0,26.0,10920.0,5.1,6.0,1820.0,0.85,PCS,1,1
2802,12011152001,C,17.0,1,29.0,23.0,26.0,17342.0,7.16,6.0,2890.3,1.193,PCS,1,1
2803,12011148001,C,17.0,3,30.0,23.0,25.0,17250.0,7.99,12.0,1437.5,0.666,PCS,1,1
2804,12011147001,C,17.0,2,28.0,22.0,25.0,15400.0,7.21,12.0,1283.3,0.601,PCS,1,1
2805,12011144001,C,17.0,6,33.0,29.0,27.0,25839.0,13.2,12.0,2153.3,1.1,PCS,1,1
2806,12011102001,C,17.0,2,47.0,22.0,27.0,27918.0,13.86,12.0,2326.5,1.155,PCS,1,1
2807,12011103001,C,17.0,2,31.0,15.0,22.0,10230.0,4.29,6.0,1705.0,0.715,PCS,1,1
2808,12011105001,C,17.0,1,47.0,28.0,21.0,27636.0,13.83,12.0,2303.0,1.152,PCS,1,1
2809,12011108001,C,17.0,3,40.0,26.0,26.0,27040.0,9.42,12.0,2253.3,0.785,PCS,1,1
2810,12011111001,C,17.0,1,36.0,14.0,24.0,12096.0,7.0,6.0,2016.0,1.167,PCS,1,1
2811,12011115001,C,17.0,4,39.0,26.0,26.0,26364.0,9.2,12.0,2197.0,0.767,PCS,1,1
2812,12011116001,C,17.0,1,47.0,28.0,21.0,27636.0,13.83,12.0,2303.0,1.152,PCS,1,1
2813,12011117001,C,17.0,5,36.0,22.0,23.0,18216.0,8.73,12.0,1518.0,0.728,PCS,1,1
2814,12011118001,C,17.0,2,31.0,15.0,22.0,10230.0,4.29,6.0,1705.0,0.715,PCS,1,1
2815,12011122001,C,17.0,1,26.0,22.0,25.0,14300.0,6.29,6.0,2383.3,1.048,PCS,1,1
2816,12011123001,C,17.0,1,26.0,21.0,21.0,11466.0,5.7,9.0,1274.0,0.633,PCS,1,1
2817,12011126001,C,17.0,2,47.0,28.0,21.0,27636.0,13.83,12.0,2303.0,1.152,PCS,1,1
2818,12011134001,C,17.0,1,28.0,17.0,22.0,10472.0,6.8,12.0,872.7,0.567,PCS,1,1
2819,12011136001,C,17.0,3,32.0,26.0,28.0,23296.0,9.55,12.0,1941.3,0.796,PCS,1,1
2820,12011139001,C,17.0,2,33.0,22.0,25.0,18150.0,10.0,12.0,1512.5,0.833,PCS,1,1
2821,12011140001,C,17.0,1,46.0,23.0,26.0,27508.0,14.0,12.0,2292.3,1.167,PCS,1,1
2822,12011142001,C,17.0,1,33.0,22.0,25.0,18150.0,10.0,12.0,1512.5,0.833,PCS,1,1
2823,12011195001,C,17.0,1,22.0,15.0,18.0,5940.0,3.58,12.0,495.0,0.298,PCS,1,1
2824,12011192001,C,17.0,2,23.0,16.0,20.0,7360.0,3.4,6.0,1226.7,0.567,PCS,1,1
2825,12011196001,C,17.0,1,47.0,22.0,26.0,26884.0,13.8,12.0,2240.3,1.15,PCS,1,1
2826,12011215001,C,17.0,4,29.0,27.0,23.0,18009.0,10.86,12.0,1500.8,0.905,PCS,1,1
2827,12011213001,C,17.0,2,44.0,23.0,26.0,26312.0,12.6,12.0,2192.7,1.05,PCS,1,1
2828,12011212001,C,17.0,1,22.0,13.0,25.0,7150.0,4.19,4.0,1787.5,1.048,PCS,1,1
2829,12011210001,C,17.0,3,23.0,21.0,28.0,13524.0,7.19,6.0,2254.0,1.198,PCS,1,1
2830,12011207001,C,17.0,1,25.0,16.0,17.0,6800.0,3.58,12.0,566.7,0.298,PCS,1,1
2831,12011206001,C,17.0,5,33.0,26.0,28.0,24024.0,9.69,12.0,2002.0,0.808,PCS,1,1
2832,12011204001,C,17.0,1,31.0,21.0,28.0,18228.0,12.63,12.0,1519.0,1.052,PCS,1,1
2833,12011198001,C,17.0,2,31.0,23.0,22.0,15686.0,7.66,12.0,1307.2,0.638,PCS,1,1
2834,12011322001,C,16.0,1,39.0,26.0,27.0,27378.0,10.446,12.0,2281.5,0.87,PCS,1,1
2835,12011304001,C,16.0,2,47.0,22.0,27.0,27918.0,13.86,12.0,2326.5,1.155,PCS,1,1
2836,12011305001,C,16.0,1,42.0,23.0,23.0,22218.0,16.58,12.0,1851.5,1.382,PCS,1,1
2837,12011308001,C,16.0,1,47.0,22.0,27.0,27918.0,13.86,12.0,2326.5,1.155,PCS,1,1
2838,12011311001,C,16.0,1,44.0,23.0,25.0,25300.0,12.6,12.0,2108.3,1.05,PCS,1,1
2839,12011374001,C,16.0,2,42.0,26.0,26.0,28392.0,14.35,12.0,2366.0,1.196,PCS,1,1
2840,12011330001,C,16.0,1,38.0,22.0,28.0,23408.0,12.3,12.0,1950.7,1.025,PCS,1,1
2841,12011332001,C,16.0,4,39.0,26.0,27.0,27378.0,9.24,12.0,2281.5,0.77,PCS,1,1
2842,12011337001,C,16.0,2,21.0,18.0,26.0,9828.0,4.21,6.0,1638.0,0.702,PCS,1,1
2843,12011292001,C,16.0,1,42.0,23.0,25.0,24150.0,12.1,12.0,2012.5,1.008,PCS,1,1
2844,12011376001,C,16.0,1,29.0,25.0,22.0,15950.0,7.98,12.0,1329.2,0.665,PCS,1,1
2845,12011282001,C,16.0,2,42.0,23.0,23.0,22218.0,16.6,12.0,1851.5,1.383,PCS,1,1
2846,12011291001,C,16.0,2,42.0,23.0,23.0,22218.0,16.58,12.0,1851.5,1.382,PCS,1,1
2847,12011287001,C,16.0,3,29.0,23.0,25.0,16675.0,9.29,12.0,1389.6,0.774,PCS,1,1
2848,12011378001,C,16.0,2,37.0,28.0,27.0,27972.0,,,,,,1,1
2849,12011285001,C,16.0,2,29.0,23.0,25.0,16675.0,9.29,12.0,1389.6,0.774,PCS,1,1
2850,12011339001,C,16.0,1,23.0,21.0,28.0,13524.0,7.05,6.0,2254.0,1.175,PCS,1,1
2851,12011281001,C,16.0,1,36.0,23.0,23.0,19044.0,10.23,12.0,1587.0,0.852,PCS,1,1
2852,12011274001,C,16.0,1,27.0,20.0,27.0,14580.0,9.2,9.0,1620.0,1.022,PCS,1,1
2853,12011265001,C,16.0,2,23.0,21.0,28.0,13524.0,7.08,6.0,2254.0,1.18,PCS,1,1
2854,12011264001,C,16.0,1,42.0,22.0,23.0,21252.0,16.56,12.0,1771.0,1.38,PCS,1,1
2855,12011338001,C,16.0,1,42.0,23.0,25.0,24150.0,12.1,12.0,2012.5,1.008,PCS,1,1
2856,12011293001,C,16.0,1,47.0,22.0,27.0,27918.0,13.86,12.0,2326.5,1.155,PCS,1,1
2857,12011342001,C,16.0,1,48.0,23.0,27.0,29808.0,14.39,12.0,2484.0,1.199,PCS,1,1
2858,12011417001,C,16.0,1,40.0,21.0,28.0,23520.0,12.654,12.0,1960.0,1.054,PCS,1,1
2859,12011383001,C,16.0,3,39.0,26.0,28.0,28392.0,10.8,12.0,2366.0,0.9,PCS,1,1
2860,12011385001,C,16.0,1,39.0,21.0,27.0,22113.0,10.68,12.0,1842.8,0.89,PCS,1,1
2861,12011386001,C,16.0,1,20.0,20.0,20.0,8000.0,3.39,6.0,1333.3,0.565,PCS,1,1
2862,12011345001,C,16.0,1,29.0,25.0,22.0,15950.0,7.98,12.0,1329.2,0.665,PCS,1,1
2863,12011388001,C,16.0,3,31.0,17.0,26.0,13702.0,5.5,12.0,1141.8,0.458,PCS,1,1
2864,12011389001,C,16.0,1,29.0,17.0,24.0,11832.0,3.5,12.0,986.0,0.292,PCS,1,1
2865,12011390001,C,16.0,1,29.0,17.0,23.0,11339.0,5.5,12.0,944.9,0.458,PCS,1,1
2866,12011391001,C,16.0,1,29.0,18.0,23.0,12006.0,3.5,12.0,1000.5,0.292,PCS,1,1
2867,12011395001,C,16.0,1,25.0,16.0,18.0,7200.0,3.59,12.0,600.0,0.299,PCS,1,1
2868,12011398001,C,16.0,2,33.0,25.0,28.0,23100.0,9.314,12.0,1925.0,0.776,PCS,1,1
2869,12011402001,C,16.0,2,43.0,23.0,24.0,23736.0,13.02,12.0,1978.0,1.085,PCS,1,1
2870,12011403001,C,16.0,2,45.0,22.0,27.0,26730.0,13.772,12.0,2227.5,1.148,PCS,1,1
2871,12011405001,C,16.0,1,33.0,26.0,22.0,18876.0,7.5,12.0,1573.0,0.625,PCS,1,1
2872,12011387001,C,16.0,1,29.0,17.0,23.0,11339.0,3.5,12.0,944.9,0.292,PCS,1,1
2873,12011422001,C,16.0,2,33.0,26.0,22.0,18876.0,7.5,12.0,1573.0,0.625,PCS,1,1
2874,12011360001,C,16.0,3,38.0,29.0,24.0,26448.0,13.634,12.0,2204.0,1.136,PCS,1,1
2875,12011433001,C,16.0,1,37.0,19.0,21.0,14763.0,8.7,12.0,1230.3,0.725,PCS,1,1
2876,12011346001,C,16.0,1,29.0,25.0,22.0,15950.0,7.98,12.0,1329.2,0.665,PCS,1,1
2877,12011349001,C,16.0,3,37.0,16.0,27.0,15984.0,6.3,6.0,2664.0,1.05,PCS,1,1
2878,12011357001,C,16.0,1,32.0,26.0,22.0,18304.0,7.298,12.0,1525.3,0.608,PCS,1,1
2879,12011358001,C,16.0,1,32.0,26.0,22.0,18304.0,7.446,12.0,1525.3,0.62,PCS,1,1
2880,12011355001,C,16.0,2,39.0,26.0,27.0,27378.0,9.24,12.0,2281.5,0.77,PCS,1,1
2881,12011362001,C,16.0,2,32.0,23.0,22.0,16192.0,6.49,9.0,1799.1,0.721,PCS,1,1
2882,12011364001,C,16.0,5,38.0,29.0,24.0,26448.0,13.634,12.0,2204.0,1.136,PCS,1,1
2883,12011366001,C,16.0,1,37.0,19.0,21.0,14763.0,8.7,12.0,1230.3,0.725,PCS,1,1
2884,12011373001,C,16.0,2,32.0,19.0,23.0,13984.0,8.646,12.0,1165.3,0.72,PCS,1,1
2885,12016056001,C,15.0,1,16.0,10.0,15.0,2400.0,0.88,6.0,400.0,0.147,PCS,1,1
2886,12016096001,C,15.0,1,21.0,17.0,17.0,6069.0,1.03,12.0,505.8,0.086,PCS,1,1
2887,12016045001,C,15.0,1,16.0,9.0,12.0,1728.0,0.52,6.0,288.0,0.087,PCS,1,1
2888,12016061001,C,15.0,1,15.0,10.0,18.0,2700.0,0.86,6.0,450.0,0.143,PCS,1,1
2889,12016070001,C,15.0,1,21.0,17.0,17.0,6069.0,1.03,12.0,505.8,0.086,PCS,1,1
2890,12016072001,C,15.0,1,21.0,17.0,17.0,6069.0,1.03,12.0,505.8,0.086,PCS,1,1
2891,12016077001,C,15.0,1,23.0,12.0,12.0,3312.0,1.05,12.0,276.0,0.088,PCS,1,1
2892,12016078001,C,15.0,1,26.0,18.0,13.0,6084.0,3.86,24.0,253.5,0.161,PCS,1,1
2893,12016079001,C,15.0,1,26.0,18.0,13.0,6084.0,3.9,24.0,253.5,0.162,PCS,1,1
2894,12016085001,C,15.0,2,12.0,10.0,14.0,1680.0,1.0,6.0,280.0,0.167,PCS,1,1
2895,12016091001,C,15.0,1,15.0,10.0,18.0,2700.0,0.86,6.0,450.0,0.143,PCS,1,1
2896,12016112001,C,15.0,2,19.0,14.0,8.0,2128.0,0.9,6.0,354.7,0.15,PCS,1,1
2897,12016099001,C,15.0,1,29.0,19.0,18.0,9918.0,3.4,24.0,413.3,0.142,PCS,1,1
2898,12016100001,C,15.0,1,24.0,17.0,14.0,5712.0,4.18,24.0,238.0,0.174,PCS,1,1
2899,12016102001,C,15.0,1,24.0,17.0,14.0,5712.0,4.18,24.0,238.0,0.174,PCS,1,1
2900,12016106001,C,15.0,3,26.0,18.0,13.0,6084.0,3.9,24.0,253.5,0.162,PCS,1,1
2901,12016111001,C,15.0,4,26.0,18.0,13.0,6084.0,3.9,24.0,253.5,0.162,PCS,1,1
2902,12016113001,C,15.0,2,19.0,14.0,8.0,2128.0,0.9,6.0,354.7,0.15,PCS,1,1
2903,12016114001,C,15.0,2,26.0,20.0,13.0,6760.0,3.9,24.0,281.7,0.162,PCS,1,1
2904,12016126001,C,15.0,1,14.0,10.0,20.0,2800.0,0.86,6.0,466.7,0.143,PCS,1,1
2905,12016130001,C,15.0,2,19.0,14.0,8.0,2128.0,0.9,6.0,354.7,0.15,PCS,1,1
2906,12012168001,C,15.0,1,33.0,19.0,24.0,15048.0,,,,,,1,1
2907,12016035001,C,15.0,1,28.0,19.0,18.0,9576.0,3.35,24.0,399.0,0.14,PCS,1,1
2908,12016042001,C,15.0,1,26.0,18.0,13.0,6084.0,3.96,24.0,253.5,0.165,PCS,1,1
2909,12014004001,C,15.0,2,38.0,28.0,19.0,20216.0,2.0,20.0,1010.8,0.1,PCS,1,1
2910,12016027001,C,15.0,2,28.0,24.0,18.0,12096.0,4.27,24.0,504.0,0.178,PCS,1,1
2911,12012048001,C,15.0,1,27.0,20.0,8.0,4320.0,1.53,6.0,720.0,0.255,PCS,1,1
2912,12012022001,C,15.0,2,28.0,19.0,24.0,12768.0,5.85,12.0,1064.0,0.488,PCS,1,1
2913,12012027001,C,15.0,4,23.0,17.0,7.0,2737.0,1.31,12.0,228.1,0.109,PCS,1,1
2914,12012037001,C,15.0,5,38.0,26.0,24.0,23712.0,13.084,24.0,988.0,0.545,PCS,1,1
2915,12012043001,C,15.0,3,31.0,31.0,21.0,20181.0,10.5,24.0,840.9,0.438,PCS,1,1
2916,12012045001,C,15.0,2,27.0,20.0,8.0,4320.0,1.53,6.0,720.0,0.255,PCS,1,1
2917,12012046001,C,15.0,1,30.0,17.0,24.0,12240.0,5.06,12.0,1020.0,0.422,PCS,1,1
2918,12012054001,C,15.0,1,30.0,21.0,24.0,15120.0,6.84,12.0,1260.0,0.57,PCS,1,1
2919,12012014001,C,15.0,1,30.0,16.0,20.0,9600.0,1.76,12.0,800.0,0.147,PCS,1,1
2920,12012059001,C,15.0,1,31.0,17.0,24.0,12648.0,5.04,12.0,1054.0,0.42,PCS,1,1
2921,12012069001,C,15.0,2,20.0,14.0,19.0,5320.0,2.2,6.0,886.7,0.367,PCS,1,1
2922,12012072001,C,15.0,4,28.0,19.0,10.0,5320.0,2.8,12.0,443.3,0.233,PCS,1,1
2923,12012086001,C,15.0,1,34.0,24.0,25.0,20400.0,4.7,12.0,1700.0,0.392,PCS,1,1
2924,12012098001,C,15.0,1,28.0,19.0,23.0,12236.0,5.95,12.0,1019.7,0.496,PCS,1,1
2925,12012108001,C,15.0,5,38.0,26.0,24.0,23712.0,13.084,24.0,988.0,0.545,PCS,1,1
2926,12012015001,C,15.0,2,28.0,19.0,24.0,12768.0,5.85,12.0,1064.0,0.488,PCS,1,1
2927,12016026001,C,15.0,3,23.0,18.0,12.0,4968.0,1.54,18.0,276.0,0.086,PCS,1,1
2928,12012119001,C,15.0,1,28.0,18.0,23.0,11592.0,5.75,12.0,966.0,0.479,PCS,1,1
2929,12011470001,C,15.0,1,38.0,23.0,27.0,23598.0,10.99,12.0,1966.5,0.916,PCS,1,1
2930,12011439001,C,15.0,2,44.0,23.0,25.0,25300.0,12.6,12.0,2108.3,1.05,PCS,1,1
2931,12011442001,C,15.0,2,26.0,22.0,22.0,12584.0,5.68,9.0,1398.2,0.631,PCS,1,1
2932,12011452001,C,15.0,1,25.0,18.0,23.0,10350.0,4.36,6.0,1725.0,0.727,PCS,1,1
2933,12011453001,C,15.0,2,25.0,18.0,23.0,10350.0,4.36,6.0,1725.0,0.727,PCS,1,1
2934,12011466001,C,15.0,1,38.0,23.0,27.0,23598.0,10.98,12.0,1966.5,0.915,PCS,1,1
2935,12011467001,C,15.0,1,38.0,30.0,25.0,28500.0,9.94,12.0,2375.0,0.828,PCS,1,1
2936,12011473001,C,15.0,3,21.0,18.0,25.0,9450.0,4.2,6.0,1575.0,0.7,PCS,1,1
2937,12012008001,C,15.0,1,25.0,8.0,18.0,3600.0,2.0,6.0,600.0,0.333,PCS,1,1
2938,12011479001,C,15.0,1,38.0,23.0,27.0,23598.0,10.98,12.0,1966.5,0.915,PCS,1,1
2939,12011482001,C,15.0,1,39.0,21.0,27.0,22113.0,10.68,12.0,1842.8,0.89,PCS,1,1
2940,12011489001,C,15.0,1,32.0,23.0,22.0,16192.0,8.01,12.0,1349.3,0.668,PCS,1,1
2941,12011999001,C,15.0,1,36.0,20.0,19.0,13680.0,7.41,12.0,1140.0,0.618,PCS,1,1
2942,12012001001,C,15.0,1,38.0,26.0,24.0,23712.0,13.084,24.0,988.0,0.545,PCS,1,1
2943,12012003001,C,15.0,1,33.0,18.0,24.0,14256.0,5.8,12.0,1188.0,0.483,PCS,1,1
2944,12012118001,C,15.0,1,20.0,20.0,20.0,8000.0,1.95,6.0,1333.3,0.325,PCS,1,1
2945,12012012001,C,15.0,1,30.0,17.0,23.0,11730.0,5.9,12.0,977.5,0.492,PCS,1,1
2946,12012120001,C,15.0,2,20.0,20.0,20.0,8000.0,3.27,6.0,1333.3,0.545,PCS,1,1
