item_id,item_code,item_class,item_order_frequency,item_initial_quantity_inventory,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_weight,item_unit,item_pod_inventory_level,item_warehouse_inventory_level
2413,12002998001,C,22.0,2,28.0,24.0,27.0,18144.0,8.348,12.0,1512.0,0.696,PCS,0.6,0.6
2414,12003006001,C,22.0,1,20.0,13.0,22.0,5720.0,2.846,6.0,953.3,0.474,PCS,0.6,0.6
2415,12003003001,C,22.0,2,40.0,26.0,20.0,20800.0,6.12,36.0,577.8,0.17,PCS,0.6,0.6
2416,12003013001,C,22.0,1,34.0,22.0,23.0,17204.0,6.7,12.0,1433.7,0.558,PCS,0.6,0.6
2417,12003012001,C,22.0,1,33.0,32.0,10.0,10560.0,2.26,12.0,880.0,0.188,PCS,0.6,0.6
2418,12003014001,C,22.0,1,16.0,11.0,21.0,3696.0,1.54,6.0,616.0,0.257,PCS,0.6,0.6
2419,12003008001,C,22.0,1,33.0,32.0,10.0,10560.0,2.26,12.0,880.0,0.188,PCS,0.6,0.6
2420,12003123001,C,21.0,1,26.0,20.0,27.0,14040.0,4.394,12.0,1170.0,0.366,PCS,0.6,0.6
2421,12003120001,C,21.0,1,21.0,18.0,10.0,3780.0,1.076,6.0,630.0,0.179,PCS,0.6,0.6
2422,12003117001,C,21.0,1,23.0,20.0,26.0,11960.0,4.316,8.0,1495.0,0.54,PCS,0.6,0.6
2423,12003128001,C,21.0,2,20.0,18.0,21.0,7560.0,2.84,12.0,630.0,0.237,PCS,0.6,0.6
2424,12003126001,C,21.0,1,20.0,18.0,21.0,7560.0,2.84,12.0,630.0,0.237,PCS,0.6,0.6
2425,12003130001,C,21.0,4,37.0,29.0,25.0,26825.0,10.5,24.0,1117.7,0.438,PCS,0.6,0.6
2426,12003125001,C,21.0,1,20.0,18.0,21.0,7560.0,2.84,12.0,630.0,0.237,PCS,0.6,0.6
2427,12004053001,C,21.0,1,20.0,18.0,6.0,2160.0,1.2,3.0,720.0,0.4,PCS,0.6,0.6
2428,12004063001,C,21.0,1,25.0,9.0,9.0,2025.0,0.43,3.0,675.0,0.143,PCS,0.6,0.6
2429,12004095001,C,21.0,1,28.0,13.0,17.0,6188.0,1.14,12.0,515.7,0.095,PCS,0.6,0.6
2430,12003084001,C,21.0,2,31.0,18.0,23.0,12834.0,7.14,12.0,1069.5,0.595,PCS,0.6,0.6
2431,12004046001,C,21.0,1,19.0,14.0,20.0,5320.0,2.48,12.0,443.3,0.207,PCS,0.6,0.6
2432,12004036001,C,21.0,2,20.0,15.0,21.0,6300.0,2.45,12.0,525.0,0.204,PCS,0.6,0.6
2433,12004020001,C,21.0,3,26.0,19.0,17.0,8398.0,7.8,24.0,349.9,0.325,PCS,0.6,0.6
2434,12004016001,C,21.0,6,26.0,19.0,17.0,8398.0,3.49,24.0,349.9,0.145,PCS,0.6,0.6
2435,12005002005,C,21.0,1,32.0,21.0,20.0,13440.0,2.0,12.0,1120.0,0.167,PCS,0.6,0.6
2436,12005002004,C,21.0,1,32.0,21.0,20.0,13440.0,2.0,12.0,1120.0,0.167,PCS,0.6,0.6
2437,12005002003,C,21.0,1,32.0,21.0,20.0,13440.0,2.0,12.0,1120.0,0.167,PCS,0.6,0.6
2438,12005002005,C,21.0,2,32.0,21.0,20.0,13440.0,2.0,12.0,1120.0,0.167,PCS,0.6,0.6
2439,12003115001,C,21.0,1,27.0,21.0,28.0,15876.0,3.95,12.0,1323.0,0.329,PCS,0.6,0.6
2440,12005002003,C,21.0,2,32.0,21.0,20.0,13440.0,2.0,12.0,1120.0,0.167,PCS,0.6,0.6
2441,12003111001,C,21.0,1,20.0,10.0,17.0,3400.0,1.64,6.0,566.7,0.273,PCS,0.6,0.6
2442,12003104001,C,21.0,1,34.0,21.0,23.0,16422.0,6.7,12.0,1368.5,0.558,PCS,0.6,0.6
2443,12003100001,C,21.0,1,22.0,17.0,23.0,8602.0,2.6,12.0,716.8,0.217,PCS,0.6,0.6
2444,12003098001,C,21.0,2,22.0,22.0,24.0,11616.0,6.0,9.0,1290.7,0.667,PCS,0.6,0.6
2445,12003086001,C,21.0,1,17.0,6.0,14.0,1428.0,0.54,3.0,476.0,0.18,PCS,0.6,0.6
2446,12003085001,C,21.0,1,22.0,16.0,22.0,7744.0,3.48,6.0,1290.7,0.58,PCS,0.6,0.6
2447,12003113001,C,21.0,1,34.0,21.0,23.0,16422.0,6.7,12.0,1368.5,0.558,PCS,0.6,0.6
2448,12003063001,C,21.0,1,39.0,22.0,23.0,19734.0,7.2,12.0,1644.5,0.6,PCS,0.6,0.6
2449,12003064001,C,21.0,1,23.0,17.0,23.0,8993.0,2.65,12.0,749.4,0.221,PCS,0.6,0.6
2450,12003065001,C,21.0,1,31.0,19.0,23.0,13547.0,8.05,12.0,1128.9,0.671,PCS,0.6,0.6
2451,12003069001,C,21.0,2,28.0,23.0,23.0,14812.0,2.85,12.0,1234.3,0.238,PCS,0.6,0.6
2452,12003072001,C,21.0,1,22.0,22.0,24.0,11616.0,5.84,9.0,1290.7,0.649,PCS,0.6,0.6
2453,12003077001,C,21.0,4,22.0,22.0,24.0,11616.0,6.0,9.0,1290.7,0.667,PCS,0.6,0.6
2454,12003161001,C,21.0,2,43.0,32.0,20.0,27520.0,15.2,24.0,1146.7,0.633,PCS,0.6,0.6
2455,12003082001,C,21.0,1,36.0,21.0,24.0,18144.0,8.6,12.0,1512.0,0.717,PCS,0.6,0.6
2456,12005002004,C,21.0,2,32.0,21.0,20.0,13440.0,2.0,12.0,1120.0,0.167,PCS,0.6,0.6
2457,12004218001,C,21.0,1,23.0,18.0,28.0,11592.0,3.87,12.0,966.0,0.322,PCS,0.6,0.6
2458,12004193001,C,21.0,1,25.0,19.0,28.0,13300.0,2.454,12.0,1108.3,0.205,PCS,0.6,0.6
2459,12005002003,C,21.0,3,32.0,21.0,20.0,13440.0,2.0,12.0,1120.0,0.167,PCS,0.6,0.6
2460,12005002004,C,21.0,3,32.0,21.0,20.0,13440.0,2.0,12.0,1120.0,0.167,PCS,0.6,0.6
2461,12005002005,C,21.0,3,32.0,21.0,20.0,13440.0,2.0,12.0,1120.0,0.167,PCS,0.6,0.6
2462,12003134001,C,21.0,2,31.0,19.0,23.0,13547.0,6.9,12.0,1128.9,0.575,PCS,0.6,0.6
2463,12003135001,C,21.0,1,31.0,19.0,23.0,13547.0,6.9,12.0,1128.9,0.575,PCS,0.6,0.6
2464,12003137001,C,21.0,1,32.0,21.0,23.0,15456.0,5.482,24.0,644.0,0.228,PCS,0.6,0.6
2465,12003138001,C,21.0,1,28.0,22.0,24.0,14784.0,6.8,12.0,1232.0,0.567,PCS,0.6,0.6
2466,12003142001,C,21.0,1,28.0,22.0,24.0,14784.0,6.8,12.0,1232.0,0.567,PCS,0.6,0.6
2467,12003145001,C,21.0,1,21.0,18.0,10.0,3780.0,1.078,6.0,630.0,0.18,PCS,0.6,0.6
2468,12003147001,C,21.0,1,21.0,18.0,10.0,3780.0,1.068,6.0,630.0,0.178,PCS,0.6,0.6
2469,12003911001,C,21.0,1,26.0,21.0,22.0,12012.0,4.01,12.0,1001.0,0.334,PCS,0.6,0.6
2470,12004160001,C,21.0,3,43.0,30.0,17.0,21930.0,10.512,24.0,913.8,0.438,PCS,0.6,0.6
2471,12005003001,C,21.0,3,25.0,20.0,22.0,11000.0,1.61,12.0,916.7,0.134,PCS,0.6,0.6
2472,12004171001,C,21.0,1,15.0,4.0,19.0,1140.0,0.8,3.0,380.0,0.267,PCS,0.6,0.6
2473,12004170001,C,21.0,2,19.0,14.0,4.0,1064.0,0.8,3.0,354.7,0.267,PCS,0.6,0.6
2474,12004165001,C,21.0,1,20.0,14.0,4.0,1120.0,0.59,3.0,373.3,0.197,PCS,0.6,0.6
2475,12004188001,C,21.0,2,20.0,16.0,25.0,8000.0,2.408,12.0,666.7,0.201,PCS,0.6,0.6
2476,12010010001,C,20.0,4,38.0,23.0,31.0,27094.0,10.69,4.0,6773.5,2.672,PCS,0.6,0.6
2477,12010008001,C,20.0,1,40.0,18.0,16.0,11520.0,4.05,14.0,822.9,0.289,PCS,0.6,0.6
2478,12010019001,C,20.0,3,43.0,24.0,21.0,21672.0,7.06,12.0,1806.0,0.588,PCS,0.6,0.6
2479,12005108002,C,20.0,1,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.275,PCS,0.6,0.6
2480,12005108006,C,20.0,1,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.275,PCS,0.6,0.6
2481,12005108003,C,20.0,3,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.275,PCS,0.6,0.6
2482,12005108001,C,20.0,1,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.275,PCS,0.6,0.6
2483,12005108002,C,20.0,1,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.275,PCS,0.6,0.6
2484,12005108006,C,20.0,1,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.275,PCS,0.6,0.6
2485,12005109003,C,20.0,1,40.0,21.0,20.0,16800.0,3.18,12.0,1400.0,0.265,PCS,0.6,0.6
2486,12006020001,C,20.0,1,26.0,24.0,2.0,1248.0,0.39,12.0,104.0,0.032,PCS,0.6,0.6
2487,12010013001,C,20.0,6,42.0,36.0,17.0,25704.0,7.43,12.0,2142.0,0.619,PCS,0.6,0.6
2488,12005015010,C,20.0,1,31.0,24.0,22.0,16368.0,2.5,12.0,1364.0,0.208,PCS,0.6,0.6
2489,12005015007,C,20.0,2,31.0,24.0,22.0,16368.0,2.5,12.0,1364.0,0.208,PCS,0.6,0.6
2490,12005015008,C,20.0,1,31.0,24.0,22.0,16368.0,2.5,12.0,1364.0,0.208,PCS,0.6,0.6
2491,12005015003,C,20.0,1,30.0,23.0,18.0,12420.0,2.78,12.0,1035.0,0.232,PCS,0.6,0.6
2492,12005015004,C,20.0,1,30.0,23.0,18.0,12420.0,3.0,12.0,1035.0,0.25,PCS,0.6,0.6
2493,12005015002,C,20.0,2,30.0,23.0,18.0,12420.0,2.83,12.0,1035.0,0.236,PCS,0.6,0.6
2494,12005015006,C,20.0,1,30.0,23.0,18.0,12420.0,3.0,12.0,1035.0,0.25,PCS,0.6,0.6
2495,12005003002,C,20.0,4,25.0,20.0,22.0,11000.0,1.73,12.0,916.7,0.144,PCS,0.6,0.6
2496,12005003003,C,20.0,2,25.0,20.0,22.0,11000.0,1.73,12.0,916.7,0.144,PCS,0.6,0.6
2497,12005003004,C,20.0,3,25.0,20.0,22.0,11000.0,1.86,12.0,916.7,0.155,PCS,0.6,0.6
2498,12005003005,C,20.0,1,25.0,20.0,22.0,11000.0,1.73,12.0,916.7,0.144,PCS,0.6,0.6
2499,12005007001,C,20.0,1,35.0,12.0,24.0,10080.0,0.77,12.0,840.0,0.064,PCS,0.6,0.6
2500,12005009007,C,20.0,1,32.0,20.0,19.0,12160.0,2.38,12.0,1013.3,0.198,PCS,0.6,0.6
2501,12005082016,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2502,12005009008,C,20.0,1,32.0,20.0,19.0,12160.0,2.38,12.0,1013.3,0.198,PCS,0.6,0.6
2503,12005056002,C,20.0,1,22.0,15.0,18.0,5940.0,2.0,12.0,495.0,0.167,PCS,0.6,0.6
2504,12005056004,C,20.0,2,22.0,15.0,18.0,5940.0,2.0,12.0,495.0,0.167,PCS,0.6,0.6
2505,12005072005,C,20.0,1,32.0,20.0,20.0,12800.0,2.8,12.0,1066.7,0.233,PCS,0.6,0.6
2506,12005072003,C,20.0,1,32.0,20.0,20.0,12800.0,2.8,12.0,1066.7,0.233,PCS,0.6,0.6
2507,12005072013,C,20.0,1,32.0,20.0,19.0,12160.0,2.4,12.0,1013.3,0.2,PCS,0.6,0.6
2508,12005082002,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2509,12005082003,C,20.0,2,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2510,12005082004,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2511,12005019001,C,20.0,1,32.0,20.0,19.0,12160.0,2.38,12.0,1013.3,0.198,PCS,0.6,0.6
2512,12005082013,C,20.0,1,20.0,8.0,19.0,3040.0,0.114,3.0,1013.3,0.038,PCS,0.6,0.6
2513,12005082011,C,20.0,2,20.0,8.0,19.0,3040.0,0.114,3.0,1013.3,0.038,PCS,0.6,0.6
2514,12005082010,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2515,12005082016,C,20.0,2,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2516,12005082009,C,20.0,2,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2517,12005082007,C,20.0,2,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2518,12005082004,C,20.0,2,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2519,12005015001,C,20.0,1,30.0,23.0,18.0,12420.0,2.8,12.0,1035.0,0.233,PCS,0.6,0.6
2520,12005019002,C,20.0,1,32.0,19.0,19.0,11552.0,2.18,12.0,962.7,0.182,PCS,0.6,0.6
2521,12005019005,C,20.0,1,32.0,19.0,19.0,11552.0,2.18,12.0,962.7,0.182,PCS,0.6,0.6
2522,12005019003,C,20.0,1,32.0,19.0,19.0,11552.0,2.18,12.0,962.7,0.182,PCS,0.6,0.6
2523,12005019008,C,20.0,1,32.0,21.0,19.0,12768.0,2.2,12.0,1064.0,0.183,PCS,0.6,0.6
2524,12005056001,C,20.0,3,22.0,15.0,18.0,5940.0,2.0,12.0,495.0,0.167,PCS,0.6,0.6
2525,12005084005,C,20.0,1,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.1,PCS,0.6,0.6
2526,12005019006,C,20.0,1,32.0,19.0,19.0,11552.0,1.18,12.0,962.7,0.098,PCS,0.6,0.6
2527,12005082009,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2528,12005082016,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2529,12005082006,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2530,12005082004,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2531,12005082007,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2532,12005082009,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2533,12005107007,C,20.0,2,41.0,21.0,20.0,17220.0,3.34,12.0,1435.0,0.278,PCS,0.6,0.6
2534,12005056003,C,20.0,1,22.0,15.0,18.0,5940.0,2.0,12.0,495.0,0.167,PCS,0.6,0.6
2535,12005084007,C,20.0,1,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.1,PCS,0.6,0.6
2536,12005084008,C,20.0,1,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.1,PCS,0.6,0.6
2537,12005087001,C,20.0,1,44.0,18.0,21.0,16632.0,3.484,12.0,1386.0,0.29,PCS,0.6,0.6
2538,12005087003,C,20.0,1,44.0,18.0,21.0,16632.0,3.466,12.0,1386.0,0.289,PCS,0.6,0.6
2539,12005089004,C,20.0,1,42.0,34.0,20.0,28560.0,5.59,12.0,2380.0,0.466,PCS,0.6,0.6
2540,12005092002,C,20.0,1,34.0,21.0,26.0,18564.0,2.66,8.0,2320.5,0.332,PCS,0.6,0.6
2541,12005092009,C,20.0,1,34.0,21.0,26.0,18564.0,2.66,8.0,2320.5,0.332,PCS,0.6,0.6
2542,12005082007,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2543,12005082004,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2544,12005108001,C,20.0,1,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.275,PCS,0.6,0.6
2545,12005108006,C,20.0,2,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.275,PCS,0.6,0.6
2546,12005108002,C,20.0,2,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.275,PCS,0.6,0.6
2547,12005108001,C,20.0,2,31.0,27.0,18.0,15066.0,3.3,12.0,1255.5,0.275,PCS,0.6,0.6
2548,12005107007,C,20.0,1,41.0,21.0,20.0,17220.0,3.34,12.0,1435.0,0.278,PCS,0.6,0.6
2549,12005107001,C,20.0,1,41.0,21.0,20.0,17220.0,3.34,12.0,1435.0,0.278,PCS,0.6,0.6
2550,12005107006,C,20.0,1,41.0,21.0,20.0,17220.0,3.34,12.0,1435.0,0.278,PCS,0.6,0.6
2551,12005082008,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2552,12005082007,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2553,12005082016,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2554,12005082009,C,20.0,1,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,0.2,PCS,0.6,0.6
2555,12005084002,C,20.0,1,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.1,PCS,0.6,0.6
2556,12005084004,C,20.0,1,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.1,PCS,0.6,0.6
2557,12006001001,C,20.0,1,27.0,23.0,21.0,13041.0,1.182,24.0,543.4,0.049,PCS,0.6,0.6
2558,12005084001,C,20.0,1,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.1,PCS,0.6,0.6
2559,12005093001,C,20.0,6,31.0,26.0,20.0,16120.0,3.188,12.0,1343.3,0.266,PCS,0.6,0.6
2560,12010004001,C,20.0,5,40.0,18.0,16.0,11520.0,5.12,14.0,822.9,0.366,PCS,0.6,0.6
2561,12010003001,C,20.0,1,40.0,17.0,16.0,10880.0,5.06,14.0,777.1,0.361,PCS,0.6,0.6
2562,12006144001,C,20.0,1,23.0,17.0,1.0,391.0,0.14,3.0,130.3,0.047,PCS,0.6,0.6
2563,12006135001,C,20.0,1,38.0,24.0,5.0,4560.0,0.6,6.0,760.0,0.1,PCS,0.6,0.6
2564,12006067001,C,20.0,1,38.0,25.0,6.0,5700.0,0.712,6.0,950.0,0.119,PCS,0.6,0.6
2565,12006059001,C,20.0,1,24.0,18.0,2.0,864.0,0.25,12.0,72.0,0.021,PCS,0.6,0.6
2566,12006048001,C,20.0,1,21.0,19.0,2.0,798.0,0.26,12.0,66.5,0.022,PCS,0.6,0.6
2567,12005084006,C,20.0,1,15.0,9.0,16.0,2160.0,0.3,3.0,720.0,0.1,PCS,0.6,0.6
2568,12005107003,C,20.0,2,41.0,21.0,20.0,17220.0,3.34,12.0,1435.0,0.278,PCS,0.6,0.6
2569,12005093010,C,20.0,1,31.0,26.0,20.0,16120.0,3.19,12.0,1343.3,0.266,PCS,0.6,0.6
2570,12005107001,C,20.0,2,41.0,21.0,20.0,17220.0,3.34,12.0,1435.0,0.278,PCS,0.6,0.6
2571,12005093005,C,20.0,3,31.0,26.0,20.0,16120.0,3.15,12.0,1343.3,0.262,PCS,0.6,0.6
2572,12005093007,C,20.0,6,31.0,26.0,20.0,16120.0,3.16,12.0,1343.3,0.263,PCS,0.6,0.6
2573,12005093002,C,20.0,1,31.0,26.0,20.0,16120.0,3.16,12.0,1343.3,0.263,PCS,0.6,0.6
2574,12005093008,C,20.0,4,31.0,26.0,20.0,16120.0,3.17,12.0,1343.3,0.264,PCS,0.6,0.6
2575,12010034001,C,19.0,2,15.0,11.0,13.0,2145.0,1.64,8.0,268.1,0.205,PCS,0.6,0.6
2576,12010026001,C,19.0,3,35.0,23.0,27.0,21735.0,6.5,18.0,1207.5,0.361,PCS,0.6,0.6
2577,12010103001,C,19.0,2,39.0,24.0,15.0,14040.0,6.92,12.0,1170.0,0.577,PCS,0.6,0.6
2578,12010023002,C,19.0,3,27.0,22.0,31.0,18414.0,10.14,72.0,255.8,0.141,PCS,0.6,0.6
2579,12010023001,C,19.0,3,27.0,22.0,31.0,18414.0,10.14,72.0,255.8,0.141,PCS,0.6,0.6
2580,12010040001,C,19.0,3,38.0,30.0,23.0,26220.0,15.0,24.0,1092.5,0.625,PCS,0.6,0.6
2581,12010035001,C,19.0,2,40.0,17.0,16.0,10880.0,5.06,14.0,777.1,0.361,PCS,0.6,0.6
2582,12010068001,C,19.0,3,15.0,11.0,13.0,2145.0,1.64,8.0,268.1,0.205,PCS,0.6,0.6
2583,12010025001,C,19.0,1,40.0,17.0,16.0,10880.0,5.06,14.0,777.1,0.361,PCS,0.6,0.6
2584,12010051001,C,19.0,2,31.0,22.0,20.0,13640.0,9.75,8.0,1705.0,1.219,PCS,0.6,0.6
2585,12010049001,C,19.0,3,31.0,22.0,20.0,13640.0,9.75,8.0,1705.0,1.219,PCS,0.6,0.6
2586,12010052001,C,19.0,2,38.0,31.0,13.0,15314.0,8.15,24.0,638.1,0.34,PCS,0.6,0.6
2587,12010053001,C,19.0,3,25.0,14.0,10.0,3500.0,2.3,12.0,291.7,0.192,PCS,0.6,0.6
2588,12010084001,C,19.0,4,15.0,11.0,13.0,2145.0,1.64,8.0,268.1,0.205,PCS,0.6,0.6
2589,12010085001,C,19.0,1,40.0,17.0,16.0,10880.0,3.65,14.0,777.1,0.261,PCS,0.6,0.6
2590,12010096001,C,19.0,1,40.0,18.0,16.0,11520.0,3.99,14.0,822.9,0.285,PCS,0.6,0.6
2591,12010095001,C,19.0,1,40.0,18.0,16.0,11520.0,4.78,14.0,822.9,0.341,PCS,0.6,0.6
2592,12010097001,C,19.0,3,19.0,18.0,11.0,3762.0,2.0,12.0,313.5,0.167,PCS,0.6,0.6
2593,12010098001,C,19.0,1,10.0,6.0,15.0,900.0,0.69,5.0,180.0,0.138,PCS,0.6,0.6
2594,12010102001,C,19.0,1,10.0,6.0,15.0,900.0,0.69,5.0,180.0,0.138,PCS,0.6,0.6
2595,12010105001,C,19.0,5,30.0,19.0,18.0,10260.0,5.84,60.0,171.0,0.097,PCS,0.6,0.6
2596,12010106001,C,19.0,13,30.0,19.0,18.0,10260.0,5.96,60.0,171.0,0.099,PCS,0.6,0.6
2597,12010107001,C,19.0,5,31.0,19.0,18.0,10602.0,5.96,60.0,176.7,0.099,PCS,0.6,0.6
2598,12010113001,C,19.0,2,39.0,24.0,20.0,18720.0,7.56,12.0,1560.0,0.63,PCS,0.6,0.6
2599,12010118001,C,19.0,2,42.0,26.0,20.0,21840.0,6.85,12.0,1820.0,0.571,PCS,0.6,0.6
2600,12010119001,C,19.0,1,36.0,26.0,22.0,20592.0,7.3,12.0,1716.0,0.608,PCS,0.6,0.6
2601,12010121001,C,19.0,1,43.0,34.0,14.0,20468.0,5.09,12.0,1705.7,0.424,PCS,0.6,0.6
2602,12010122001,C,19.0,1,36.0,26.0,22.0,20592.0,7.5,12.0,1716.0,0.625,PCS,0.6,0.6
2603,12010054001,C,19.0,3,46.0,29.0,20.0,26680.0,9.2,24.0,1111.7,0.383,PCS,0.6,0.6
2604,12010055001,C,19.0,2,15.0,11.0,13.0,2145.0,1.64,8.0,268.1,0.205,PCS,0.6,0.6
2605,12010058001,C,19.0,3,39.0,34.0,13.0,17238.0,8.52,72.0,239.4,0.118,PCS,0.6,0.6
2606,12010060001,C,19.0,10,43.0,26.0,20.0,22360.0,10.94,72.0,310.6,0.152,PCS,0.6,0.6
2607,12010062001,C,19.0,4,39.0,34.0,13.0,17238.0,8.5,72.0,239.4,0.118,PCS,0.6,0.6
2608,12010065001,C,19.0,2,15.0,11.0,13.0,2145.0,1.64,8.0,268.1,0.205,PCS,0.6,0.6
2609,12010067001,C,19.0,2,15.0,11.0,13.0,2145.0,1.64,8.0,268.1,0.205,PCS,0.6,0.6
2610,12010149001,C,19.0,1,35.0,23.0,12.0,9660.0,4.64,12.0,805.0,0.387,PCS,0.6,0.6
2611,12010069001,C,19.0,4,28.0,24.0,20.0,13440.0,6.84,12.0,1120.0,0.57,PCS,0.6,0.6
2612,12010071001,C,19.0,4,43.0,22.0,24.0,22704.0,9.9,12.0,1892.0,0.825,PCS,0.6,0.6
2613,12010072001,C,19.0,1,23.0,14.0,10.0,3220.0,1.5,18.0,178.9,0.083,PCS,0.6,0.6
2614,12010074001,C,19.0,6,35.0,23.0,27.0,21735.0,5.5,18.0,1207.5,0.306,PCS,0.6,0.6
2615,12010077001,C,19.0,3,15.0,11.0,13.0,2145.0,1.64,8.0,268.1,0.205,PCS,0.6,0.6
2616,12010079001,C,19.0,3,15.0,11.0,13.0,2145.0,1.64,8.0,268.1,0.205,PCS,0.6,0.6
2617,12010081001,C,19.0,1,23.0,14.0,10.0,3220.0,1.5,18.0,178.9,0.083,PCS,0.6,0.6
2618,12010082001,C,19.0,1,44.0,34.0,18.0,26928.0,6.44,12.0,2244.0,0.537,PCS,0.6,0.6
2619,12010022001,C,19.0,18,30.0,28.0,23.0,19320.0,10.88,72.0,268.3,0.151,PCS,0.6,0.6
2620,12010135001,C,19.0,1,28.0,22.0,18.0,11088.0,5.0,12.0,924.0,0.417,PCS,0.6,0.6
2621,12010175001,C,19.0,1,38.0,14.0,11.0,5852.0,2.78,8.0,731.5,0.348,PCS,0.6,0.6
2622,12010173001,C,19.0,2,32.0,24.0,19.0,14592.0,5.4,12.0,1216.0,0.45,PCS,0.6,0.6
2623,12010170001,C,19.0,2,36.0,35.0,18.0,22680.0,13.0,36.0,630.0,0.361,PCS,0.6,0.6
2624,12010161001,C,19.0,2,21.0,20.0,20.0,8400.0,4.252,36.0,233.3,0.118,PCS,0.6,0.6
2625,12010163001,C,19.0,3,38.0,15.0,19.0,10830.0,5.41,12.0,902.5,0.451,PCS,0.6,0.6
2626,12010156001,C,19.0,1,38.0,14.0,11.0,5852.0,2.79,8.0,731.5,0.349,PCS,0.6,0.6
2627,12010153001,C,19.0,1,26.0,17.0,18.0,7956.0,3.69,12.0,663.0,0.308,PCS,0.6,0.6
2628,12010124001,C,19.0,2,30.0,21.0,21.0,13230.0,5.9,12.0,1102.5,0.492,PCS,0.6,0.6
2629,12010148001,C,19.0,1,35.0,23.0,12.0,9660.0,4.64,12.0,805.0,0.387,PCS,0.6,0.6
2630,12010147001,C,19.0,1,35.0,23.0,12.0,9660.0,4.64,12.0,805.0,0.387,PCS,0.6,0.6
2631,12010145001,C,19.0,2,39.0,31.0,24.0,29016.0,15.78,24.0,1209.0,0.658,PCS,0.6,0.6
2632,12010123001,C,19.0,2,30.0,21.0,21.0,13230.0,5.9,12.0,1102.5,0.492,PCS,0.6,0.6
2633,12010140001,C,19.0,2,24.0,14.0,17.0,5712.0,1.55,30.0,190.4,0.052,PCS,0.6,0.6
2634,12010999001,C,18.0,1,40.0,17.0,16.0,10880.0,5.1,14.0,777.1,0.364,PCS,0.6,0.6
2635,12010897001,C,18.0,3,25.0,14.0,9.0,3150.0,2.3,12.0,262.5,0.192,PCS,0.6,0.6
2636,12011063001,C,18.0,2,47.0,28.0,21.0,27636.0,13.83,12.0,2303.0,1.152,PCS,0.6,0.6
2637,12011100001,C,18.0,2,39.0,26.0,27.0,27378.0,9.24,12.0,2281.5,0.77,PCS,0.6,0.6
